"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"220 da LPI.";"1.9 Atendimento ao usuário";"1.9.2 Atendimento presencial";"O Serviço de Atendimento Presencial é o meio reservado à orientação assertiva sobre os serviços do Instituto, à garantia de experiência do usuário mais satisfatória e à geração de empatia no relacionamento dos usuários com o INPI. Sua finalidade é, ainda, mitigar os riscos à integridade pública e estabelecer coesão, uniformidade, segurança e identidade institucional à relação público-privada.";"O Serviço de Atendimento Presencial é o meio reservado à orientação assertiva sobre os serviços do Instituto, à garantia de experiência do usuário mais satisfatória e à geração de empatia no relacionamento dos usuários com o INPI. Sua finalidade é, ainda, mitigar os riscos à integridade pública e estabelecer coesão, uniformidade, segurança e identidade institucional à relação público-privada. O atendimento presencial poderá ocorrer na sede, nas unidades regionais do INPI ou de forma telepresencial, por meio de videoconferência. O atendimento deve ser solicitado por meio da Plataforma Integrada de Atendimento, acessível na primeira página do portal do INPI, devendo constar na mensagem: a identificação do solicitante; o assunto a ser abordado, com a indicação do ato ou do processo a que se refere; o número do protocolo do atendimento via Fale Conosco referente ao assunto; a justificativa da necessidade de atendimento presencial; e a identificação de eventuais acompanhantes e seu interesse no assunto. Para solicitar este tipo de atendimento, é imprescindível que o assunto já tenha sido tratado previamente pelo Fale Conosco. Um correio eletrônico será enviado ao usuário com as informações necessárias. 9 O usuário será direcionado para uma das modalidades a seguir: Vista de processo: consiste na visualização dos autos do processo que não estejam disponíveis nos sistemas eletrônicos do Instituto. Para cada processo deve ser solicitada uma vista específica. Não cabe pedido de vista referente a demandas relacionadas a pedidos de IG ainda não formalizados junto ao INPI. Orientação: destina-se à disseminação do conhecimento sobre procedimentos de caráter técnico ou operacional e a esclarecimentos sobre atos já praticados em processos administrativos. Audiência: reunião entre o us..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"220 da LPI.";"1.10 Acesso à informação";"1.10 Acesso à informação";"A Lei nº 12.527, de 18 de novembro de 2011, também conhecida como Lei de Acesso à Informação, estabeleceu diversas diretrizes com vistas a ampliar a transparência e o acesso à informação na Administração Pública. Em consonância com a Lei de Acesso à Informação, o INPI disponibiliza em seu portal: Guia básico de IG; Consulta às listas de registros de IG (IP e DO); Consulta ao andamento dos pedidos de IG; Consultas aos cadernos de especificações técnicas das IG registradas; Revista da Propriedade Industrial (RPI); e Canais da Plataforma Integrada de Atendimento, tais como o Sistema Fale Conosco e o Atendimento pres...";"A Lei nº 12.527, de 18 de novembro de 2011, também conhecida como Lei de Acesso à Informação, estabeleceu diversas diretrizes com vistas a ampliar a transparência e o acesso à informação na Administração Pública. Em consonância com a Lei de Acesso à Informação, o INPI disponibiliza em seu portal: Guia básico de IG; Consulta às listas de registros de IG (IP e DO); Consulta ao andamento dos pedidos de IG; Consultas aos cadernos de especificações técnicas das IG registradas; Revista da Propriedade Industrial (RPI); e Canais da Plataforma Integrada de Atendimento, tais como o Sistema Fale Conosco e o Atendimento presencial, descritos no item 1.9 Atendimento ao usuário. Outras informações sobre o INPI podem ser solicitadas por meio do Sistema Eletrônico do Serviço de Informação ao Cidadão (e-SIC). 10"
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.1 Indicação Geográfica";"2.1 Indicação Geográfica";"Indicação Geográfica (IG) é um instrumento de propriedade industrial que busca distinguir a origem geográfica de um determinado produto ou serviço. Conforme disposto no art. 176 da LPI, constitui IG a Indicação de Procedência (IP) ou a Denominação de Origem (DO).";"Indicação Geográfica (IG) é um instrumento de propriedade industrial que busca distinguir a origem geográfica de um determinado produto ou serviço. Conforme disposto no art. 176 da LPI, constitui IG a Indicação de Procedência (IP) ou a Denominação de Origem (DO). Dessa forma, a IG é dividida em duas espécies, definidas nos arts. 177 e 178 da LPI: Art. 177. Considera-se indicação de procedência o nome geográfico de país, cidade, região ou localidade de seu território, que se tenha tornado conhecido como centro de extração, produção ou fabricação de determinado produto ou de prestação de determinado serviço. Art. 178. Considera-se denominação de origem o nome geográfico de país, cidade, região ou localidade de seu território, que designe produto ou serviço cujas qualidades ou características se devam exclusiva ou essencialmente ao meio geográfico, incluídos fatores naturais e humanos. A primeira espécie, IP, protege o nome geográfico que se tornou conhecido por conta de um produto ou serviço. A segunda, DO, pressupõe que as qualidades ou características de uma determinada área geográfica, incluídos os fatores naturais e humanos, influenciam exclusiva ou essencialmente um produto ou serviço, tipificando-o."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.2 Indicação de Procedência – IP";"2.2 Indicação de Procedência – IP";"Para o registro de uma IP, é necessário que uma determinada área geográfica tenha se tornado comprovadamente conhecida como centro de extração, produção ou fabricação de determinado produto ou de prestação de determinado serviço. Considera-se que o nome geográfico se tornou conhecido quando expressamente mencionado, por diferentes fontes, como centro de extração, produção ou fabricação do produto ou de prestação do serviço assinalado, nos termos do §4º do art. 9º da Portaria INPI nº 4/22.";"Para o registro de uma IP, é necessário que uma determinada área geográfica tenha se tornado comprovadamente conhecida como centro de extração, produção ou fabricação de determinado produto ou de prestação de determinado serviço. Considera-se que o nome geográfico se tornou conhecido quando expressamente mencionado, por diferentes fontes, como centro de extração, produção ou fabricação do produto ou de prestação do serviço assinalado, nos termos do §4º do art. 9º da Portaria INPI nº 4/22. Entende-se por: Centro de extração – a área geográfica de onde se extrai ou se retira um determinado produto em sua forma original. São atividades de extração aquelas relacionadas à coleta de produtos naturais de origem animal, vegetal ou mineral. Processos mecanizados ou industriais de extração também se enquadram nesse tipo de atividade. Exemplos: extração de látex de seringueira, pesca extrativista de crustáceos e extração de ouro. Centro de produção ou fabricação – a área geográfica onde se produz ou fabrica um determinado produto. Refere-se a qualquer tipo de atividade destinada à produção, fabricação, transformação e beneficiamento de produtos, incluindo processos manufatureiros e artesanais. Também pode estar relacionada à criação de 11 animais e ao cultivo de plantas. Exemplos: produção de mamão, fabricação de bolsas de couro e criação de suínos. Centro de prestação de serviço – a área geográfica onde se presta um determinado serviço. Nesse caso, o local se tornou conhecido pelo serviço prestado, e não pelo produto eventualmente relacionado a esse serviço. Exemplo: serviços de ecoturismo. Exemplos de registros de IP protegidos no INPI Cachoeiro de Itapemirim, no Espírito Santo, comprovou ter se tornado conhecido nacionalmente pela extração e pelo beneficiamento de mármore. Moss..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.3 Denominação de Origem – DO";"2.3 Denominação de Origem – DO";"Para o registro de uma DO, é necessário que as qualidades ou características do produto ou serviço designado pela IG se devam exclusiva ou essencialmente às peculiaridades do meio geográfico, incluídos os fatores naturais e humanos. Considerando o disposto no §5º do art. 9º da Portaria INPI nº 4/22, entende-se por: 13 Fatores naturais – elementos do meio geográfico relacionados ao meio ambiente, como solo, relevo, clima, flora, fauna, entre outros, que influenciam as qualidades ou características de produtos ou serviços de uma determinada área geográfica, diferenciando-os de outros oriundos de área geográfica dis...";"Para o registro de uma DO, é necessário que as qualidades ou características do produto ou serviço designado pela IG se devam exclusiva ou essencialmente às peculiaridades do meio geográfico, incluídos os fatores naturais e humanos. Considerando o disposto no §5º do art. 9º da Portaria INPI nº 4/22, entende-se por: 13 Fatores naturais – elementos do meio geográfico relacionados ao meio ambiente, como solo, relevo, clima, flora, fauna, entre outros, que influenciam as qualidades ou características de produtos ou serviços de uma determinada área geográfica, diferenciando-os de outros oriundos de área geográfica distinta. Fatores humanos – elementos característicos da comunidade produtora ou prestadora do serviço, como o saber-fazer local, incluindo o desenvolvimento, a adaptação ou o aperfeiçoamento de técnicas próprias atreladas à cultura e à tradição da localidade. É o modo de fazer único dos produtores e prestadores de serviço que se encontram no território, isto é, o conhecimento acumulado pela população local, passado de geração em geração. Qualidades – atributos tecnicamente comprováveis e mensuráveis do produto ou serviço, ou de sua cadeia de produção ou de prestação de serviços. Características – atributos físicos, particulares e típicos, vinculados aos traços ou propriedades inerentes do produto ou serviço, podendo ainda ser advindos do modo como o produto é extraído, produzido ou fabricado, ou do modo como o serviço é prestado. Exemplos de registros de DO protegidos no INPI Litoral Norte Gaúcho, no Rio Grande do Sul, comprovou que o fator natural de estabilidade térmica da região onde o arroz é plantado e a implementação de técnicas locais resultam em condições geográficas únicas que originam um arroz com alto rendimento de grãos inteiros e translúcidos. Região..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.4 Natureza do registro";"2.4 Natureza do registro";"O art. 8º da Portaria INPI nº 4/22 dispõe que o registro das IG é de natureza declaratória e implica o seu reconhecimento. 16 Dessa forma, a IG não é um processo de criação, mas de reconhecimento de uma situação jurídica pré-existente, por meio do qual o INPI protege um nome geográfico. O registro confere ainda o direito de exclusividade do uso da IG aos produtores ou prestadores de serviço que se encontram na área delimitada, desde que sigam o estipulado no caderno de especificações técnicas e se submetam ao controle definido para o uso da IG.";"O art. 8º da Portaria INPI nº 4/22 dispõe que o registro das IG é de natureza declaratória e implica o seu reconhecimento. 16 Dessa forma, a IG não é um processo de criação, mas de reconhecimento de uma situação jurídica pré-existente, por meio do qual o INPI protege um nome geográfico. O registro confere ainda o direito de exclusividade do uso da IG aos produtores ou prestadores de serviço que se encontram na área delimitada, desde que sigam o estipulado no caderno de especificações técnicas e se submetam ao controle definido para o uso da IG."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.5 Diferenciação entre sinais distintivos";"2.5 Diferenciação entre sinais distintivos";"IG não é marca de produto ou serviço, não é marca de certificação, não é marca coletiva e não é selo. Marcas de produto ou serviço são sinais distintivos cuja principal função é distinguir produtos ou serviços de outros idênticos, semelhantes ou afins, de origem empresarial diversa.";"IG não é marca de produto ou serviço, não é marca de certificação, não é marca coletiva e não é selo. Marcas de produto ou serviço são sinais distintivos cuja principal função é distinguir produtos ou serviços de outros idênticos, semelhantes ou afins, de origem empresarial diversa. Exemplos de marcas Marca de certificação é um tipo de marca que visa a atestar a conformidade de um produto ou serviço com determinadas normas ou especificações técnicas, notadamente quanto à qualidade, à natureza, ao material utilizado e à metodologia empregada. Ela deve ser utilizada somente por terceiros autorizados pelo titular. Exemplos de marcas de certificação 17 Marca coletiva se destina a informar ao consumidor que aquele produto ou serviço por ela assinalado provém de membros de uma determinada entidade coletiva (associação, cooperativa, sindicato, consórcio, federação, confederação, entre outros) e, por isso, somente seus membros podem utilizá-la. A marca coletiva difere da IG por indicar origem empresarial coletiva e não origem geográfica. Exemplos de marcas coletivas Selo é um sinal que se aplica sobre atos ou objetos com a finalidade de autenticá-los, torná-los invioláveis ou marcar uma propriedade. O selo governamental, particularmente, é regido por legislação própria e destina-se a uma função específica. Exemplos de selos governamentais De uso facultativo e gratuito a todos os produtores e prestadores de serviço que gozam do direito de utilizar suas Indicações Geográficas específicas, os Selos Brasileiros de Indicações Geográficas buscam auxiliar na identificação, no mercado, das IG já registradas pelo INPI. Ao facilitar a identificação dos consumidores dos produtos e dos serviços cujos territórios são protegidos por IG, os Selos permitem uma maior abrangência destes e, assim..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.6 Produto e serviço";"2.6.1 Produto";"Entende-se por produto o resultado de um processo de extração, produção ou fabricação. Produto é o bem obtido por meio de uma atividade, o fruto de um processo natural associado à operação humana.";"Entende-se por produto o resultado de um processo de extração, produção ou fabricação. Produto é o bem obtido por meio de uma atividade, o fruto de um processo natural associado à operação humana. No Brasil, é possível o reconhecimento de IG nas espécies IP ou DO para qualquer gênero de produto, como alimentos, bebidas, artesanatos, animais vivos, plantas, rochas e minerais, entre outros. Exemplos de IG registradas no INPI e seus produtos Indicação de Procedência: Carlópolis Produto: Goiaba Indicação de Procedência: Pinto Bandeira Produto: Vinhos tintos, brancos e espumantes Indicação de Procedência: Pedro II Produto: Opala preciosa de Pedro II e joias artesanais de opala de Pedro II 20 Indicação de Procedência: Rio Negro Produto: Peixes ornamentais Denominação de Origem: Região da Própolis Verde de Minas Gerais Produto: Própolis verde No pedido de reconhecimento de uma IG, seja IP ou DO, deve ser definido, objetiva e diretamente, o produto da IG, nomeando-o de acordo com a maneira como ele é chamado. Essa informação deve constar do Requerimento de IG. O produto da IG deve ser expressamente determinado, não se admitindo definições genéricas ou imprecisas com a finalidade de se abarcar diversos produtos em um mesmo pedido de registro. Na descrição do produto, informada no Caderno de Especificações Técnicas, é necessário que se explique, sucintamente, o tipo de produto da IG, do que ele é basicamente feito e suas características ou qualidades específicas. Somente é admitida a apresentação de um único caderno de especificações técnicas por pedido, o que reforça a necessidade do produto pertencer a um sistema produtivo com processos convergentes. No caso de IP, deve-se esclarecer o processo de produção, extração ou fabricação do produto cuja origem geográfica busca-se prote..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"2 Indicação Geográfica e espécies de registro";"2.6 Produto e serviço";"2.6.2 Serviço";"Entende-se por serviço o próprio trabalho executado. É a atividade periódica específica que se desenvolve em uma determinada área geográfica.";"Entende-se por serviço o próprio trabalho executado. É a atividade periódica específica que se desenvolve em uma determinada área geográfica. A proteção conferida pela IG, nesse caso, refere-se ao serviço em si, e não ao produto ou ao resultado dessa atividade. São considerados serviços: atividades gastronômicas, atividades de turismo, atividades vinculadas a serviços de tecnologia e inovação, dentre outras. A IP “Porto Digital” é um exemplo de IG para serviços: 23 Serviços de Tecnologia de Informação e Comunicação (TIC) através de desenvolvimento, manutenção e suporte. Atenção! A IP “Porto Digital” foi registrada em 2012. De acordo com os normativos em vigor, a inclusão da expressão “selo de” na representação não é mais aceita. Mais informações encontram-se no item 2.5 Diferenciação entre sinais distintivos e no Capítulo 4 Representação da Indicação Geográfica. No pedido de reconhecimento de uma IG, seja IP ou DO, deve ser definido, objetiva e diretamente, o serviço da IG, nomeando-o expressamente. Essa informação deve constar do Requerimento de IG. Na descrição do serviço, informada no Caderno de Especificações Técnicas, é necessário que se descreva, sucintamente, o tipo de serviço assinalado pela IG. No caderno de especificações técnicas, o requerente também deve descrever como o serviço é prestado, suas particularidades, características e qualidades, a técnica empregada na atividade ou as influências que o meio geográfico, incluindo fatores humanos e naturais, tem sobre o serviço. Exemplos hipotéticos de serviços que uma IG pode assinalar Requerimento Caderno de Especificações Técnicas Serviço Descrição do serviço Informações complementares sobre o serviço Turismo de observação de pássaros Turismo ecológico de observação de pássaros Atividade realizada nas áreas de..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"3 Nome geográfico e seu gentílico";"3.1 Conceitos";"3.1 Conceitos";"O conceito de nome geográfico e a previsão de proteção ao gentílico encontram-se no §3º do art. 9º da Portaria INPI nº 4/22: §3º Nome geográfico ou seu gentílico, que poderá vir acompanhado de nome do produto ou do serviço, é o nome usado comumente para se referir a um lugar em particular, a uma feição ou a uma área com identidade reconhecida na superfície terrestre. Esse conceito baseia-se na definição adotada pelo Grupo de Peritos em Nomes Geográficos das Nações Unidas (UNGEGN, sigla em inglês para United Nations Group of Experts on Geographical Names).";"O conceito de nome geográfico e a previsão de proteção ao gentílico encontram-se no §3º do art. 9º da Portaria INPI nº 4/22: §3º Nome geográfico ou seu gentílico, que poderá vir acompanhado de nome do produto ou do serviço, é o nome usado comumente para se referir a um lugar em particular, a uma feição ou a uma área com identidade reconhecida na superfície terrestre. Esse conceito baseia-se na definição adotada pelo Grupo de Peritos em Nomes Geográficos das Nações Unidas (UNGEGN, sigla em inglês para United Nations Group of Experts on Geographical Names). De acordo com o capítulo 1 do Manual para padronização de nomes geográficos publicado pela UNEGN em 2006, em tradução livre: O Grupo de Peritos em Nomes Geográficos das Nações Unidas define um nome geográfico como um nome aplicado a um elemento da Terra [...]. Em geral, um nome geográfico é o nome próprio (uma palavra específica, combinação de palavras ou expressão) usado consistentemente na linguagem para se referir a um lugar em particular, a uma feição ou a uma área com identidade reconhecida na superfície da Terra. As nomeações incluem: 1. Lugares povoados (por exemplo, cidades, vilas, aldeias) 2. Divisões civis (por exemplo, Estados, cantões, distritos) 3. Recursos naturais (por exemplo, córregos, montanhas, capas, lagos, mares) 4. Recursos construídos (por exemplo, barragens, aeroportos, rodovias) 5. Lugares ou áreas não delimitadas com significado local (muitas vezes religioso) específico (por exemplo, pastagens, áreas de pesca, locais sagrados). Dessa forma, o nome geográfico ou o seu gentílico devem fazer referência a um lugar em particular, a uma feição ou a uma área com identidade reconhecida na superfície terrestre. 26 Exemplos de IG registradas no INPI e a área a que se referem Colônia Witmarsum: nome geog..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"3 Nome geográfico e seu gentílico";"3.2 Orientações gerais para a escolha do nome geográfico";"3.2 Orientações gerais para a escolha do nome geográfico";"Existem ainda outras formas de se apresentar o nome geográfico para um pedido de IG, visto que o nome da área geográfica que se quer proteger pode tanto corresponder ao próprio nome geográfico ou seu gentílico como estar associado a um complemento, como, por exemplo, a expressão “Região de” e suas variações “Região do/da”. 31 Isso porque o nome geográfico ou seu gentílico não necessita ser obrigatoriamente a exata delimitação geográfica atrelada ao nome oficial, tradicional, habitual ou costumeiro. Uma vez que variações são permitidas, o nome geográfico a ser protegido pode abranger uma delimitação maior ou menor...";"Existem ainda outras formas de se apresentar o nome geográfico para um pedido de IG, visto que o nome da área geográfica que se quer proteger pode tanto corresponder ao próprio nome geográfico ou seu gentílico como estar associado a um complemento, como, por exemplo, a expressão “Região de” e suas variações “Região do/da”. 31 Isso porque o nome geográfico ou seu gentílico não necessita ser obrigatoriamente a exata delimitação geográfica atrelada ao nome oficial, tradicional, habitual ou costumeiro. Uma vez que variações são permitidas, o nome geográfico a ser protegido pode abranger uma delimitação maior ou menor do que a área à qual o nome geográfico politicamente se refere. Para indicar que a delimitação da área geográfica da IG não coincide com os limites a que se refere o nome geográfico ou seu gentílico, é facultado ao requerente a utilização de complemento. No entanto, é necessário que o conjunto resultante não consista em nome geográfico já existente, ou seja, passível de gerar confusão e que se prove que tal complemento integra de fato o nome geográfico. Dessa forma, as seguintes estruturas podem ser formadas: Ressalta-se ainda que os requisitos de comprovação documental referentes à espécie requerida devem ser observados, conforme exposto nos itens 3.2.1 Orientações para IP e 3.2.2 Orientações para DO seguintes. Exemplos de nomes geográficos protegidos no INPI e a área a que se referem Nome geográfico protegido: Goiabeiras O nome geográfico protegido corresponde a um bairro de Vitória – ES. Não foi utilizado nenhum complemento na composição do nome geográfico. APENAS O NOME GEOGRÁFICO OU SEU GENTÍLICO OU COMPLEMENTO + NOME GEOGRÁFICO OU SEU GENTÍLICO 32 Nome geográfico protegido: Cruzeiro do Sul O nome geográfico protegido corresponde a uma área geográfica maio..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"3 Nome geográfico e seu gentílico";"3.2 Orientações gerais para a escolha do nome geográfico";"3.2.1 Orientações para IP";"Para os pedidos de registro de IG na espécie IP, deve ser comprovado que o nome geográfico ou seu gentílico se tornou conhecido como centro de extração, produção ou fabricação de um produto ou de prestação de um serviço. Nos casos em que um determinado nome de município tenha se tornado conhecido, mas a área geográfica de extração, produção ou fabricação do produto ou de prestação do serviço abranja uma área maior ou menor que o nome geográfico conhecido, o requerente pode, eventualmente, ter a opção de escolher entre mais de um nome.";"Para os pedidos de registro de IG na espécie IP, deve ser comprovado que o nome geográfico ou seu gentílico se tornou conhecido como centro de extração, produção ou fabricação de um produto ou de prestação de um serviço. Nos casos em que um determinado nome de município tenha se tornado conhecido, mas a área geográfica de extração, produção ou fabricação do produto ou de prestação do serviço abranja uma área maior ou menor que o nome geográfico conhecido, o requerente pode, eventualmente, ter a opção de escolher entre mais de um nome. Isto é, pode acrescentar o nome do produto ou serviço ou ainda o complemento, se for o caso. Destaca-se que o nome a ser protegido sempre dependerá da devida comprovação documental. Exemplo Astro é um município localizado na zona rural de um estado brasileiro cuja economia é baseada na agropecuária. O município de Astro é famoso por produzir leite, sendo grande parte da produção destinada a outros estados. O leite produzido em Astro é utilizado ainda como matéria-prima para a produção de outros produtos, como manteiga e queijo. 33 Nesse caso, observam-se características de uma IP e pode ser solicitada a proteção, por exemplo, para: IP associada ou não ao nome do produto Área abrangida Justificativa Astro, Leite de Astro ou Leite Astrense Todo ou grande parte do município de Astro. Todo ou grande parte do município de Astro é conhecido por produzir leite. Região de Astro ou Leite da Região de Astro Municípios de Astro, Estrela e Céu Azul. A Região de Astro, conhecida por produzir leite, é formada pelos municípios de Astro, Estrela e Céu Azul. A fama da região, por sua vez, deve-se ao município de Astro, onde se iniciou a produção de leite na década de 1950. Grande Região de Astro Municípios de Astro, Estrela e Céu Azul, localizados em um de..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"3 Nome geográfico e seu gentílico";"3.2 Orientações gerais para a escolha do nome geográfico";"3.2.2 Orientações para DO";"Para os pedidos de registro de IG na espécie DO, deve ser comprovado, por meio de documentação competente, que o meio geográfico, incluídos os fatores naturais e humanos, influencia exclusiva ou essencialmente as qualidades ou características do produto ou serviço. Não é necessário comprovar que o nome geográfico se tornou conhecido nos mesmos moldes de um pedido de IP.";"Para os pedidos de registro de IG na espécie DO, deve ser comprovado, por meio de documentação competente, que o meio geográfico, incluídos os fatores naturais e humanos, influencia exclusiva ou essencialmente as qualidades ou características do produto ou serviço. Não é necessário comprovar que o nome geográfico se tornou conhecido nos mesmos moldes de um pedido de IP. Porém, o nome geográfico que se quer proteger deve constar na documentação obrigatória, relacionado ao produto ou serviço que a IG busca assinalar. Como os limites oficiais de um território não são necessariamente os limites ambientais, a delimitação da área de uma DO pode ser maior ou menor que a área correspondente ao nome geográfico para o qual se requer a proteção. Exemplo No município de Melópolis, fabricam-se artesanalmente taças em pedra sabão (esteatito), utilizando-se técnicas tradicionais e adequadas à realidade local. Em seu território estão localizadas as maiores pedreiras de esteatito do estado, cujas rochas apresentam um maior teor de quartzo em relação às rochas de outras regiões do país. As características mineralógicas das rochas usadas como matéria-prima fazem com que as taças fabricadas em Melópolis tenham uma resistência maior. 35 Nesse caso, observam-se características de uma DO e pode ser solicitada a proteção, por exemplo, para: DO associada ou não ao nome do produto Área abrangida Justificativa Melópolis Bairros de Sossego e Colmeia no município de Melópolis As pedreiras de esteatito com maior teor de quartzo estão presentes apenas nesses dois bairros e somente neles existem produtores de taças em pedra sabão. Embora a delimitação geográfica seja apenas desses dois bairros, o requerente pode optar pelo nome do município “Melópolis” para a DO. Taças de Melópolis Município de Melópo..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"4 Representação da Indicação Geográfica";"";"4 Representação da Indicação Geográfica";"A proteção conferida pelo registro de IG recai sobre o nome geográfico ou seu gentílico e se estende à representação gráfica ou figurativa da IG, bem como à representação geográfica de país, cidade, região ou localidade de seu território, de acordo com o disposto no art. 179 da LPI e no caput do art. 10 da Portaria INPI nº 4/22. Por representação gráfica ou figurativa entende-se o nome geográfico ou seu gentílico associado a elementos figurativos que façam alusão ao lugar de origem ou ao produto ou serviço que a IG visa a assinalar, ou ainda, a outros elementos de escolha do requerente.";"A proteção conferida pelo registro de IG recai sobre o nome geográfico ou seu gentílico e se estende à representação gráfica ou figurativa da IG, bem como à representação geográfica de país, cidade, região ou localidade de seu território, de acordo com o disposto no art. 179 da LPI e no caput do art. 10 da Portaria INPI nº 4/22. Por representação gráfica ou figurativa entende-se o nome geográfico ou seu gentílico associado a elementos figurativos que façam alusão ao lugar de origem ou ao produto ou serviço que a IG visa a assinalar, ou ainda, a outros elementos de escolha do requerente. A representação geográfica refere-se ao nome geográfico ou seu gentílico, associado a mapas, representações gráficas planas ou desenhos da área geográfica da IG. Não é admitida a proteção apenas do elemento figurativo, uma vez que a proteção conferida por lei recai sobre o nome geográfico e se estende à representação da IG. A representação geográfica deve ser de fácil visualização. Tais representações não poderão ter caráter enganoso ou induzir a erro. Tanto a IP quanto a DO devem obrigatoriamente ser constituídas por um nome geográfico. Logo, sempre haverá um componente nominativo a ser registrado no INPI, acompanhado ou não de sua representação. Além disso, só pode ser apresentada ao INPI uma única representação da IG, que terá sua proteção reconhecida em caso de concessão do registro. Atenção! Não existe “marca da IG”. Embora possa vir acompanhada de sua representação, a IG se destina a indicar a origem geográfica de determinado produto ou serviço. A marca é outro tipo de sinal, cuja função é distinguir produtos e serviços e indicar sua origem empresarial. Portanto, as funções da IG e da marca são diferentes. 38 Exemplos de representações de IG registradas no INPI Queijo da Canastra I..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"4 Representação da Indicação Geográfica";"4.1 Orientações quanto à constituição da representação da Indicação Geográfica";"4.1 Orientações quanto à constituição da representação da Indicação Geográfica";"São registráveis representações de IG contendo: a) A junção do nome geográfico ou seu gentílico com a sigla oficial do estado correspondente. É possível o registro de siglas oficiais de estados associadas ao nome geográfico a ser protegido ou ao seu gentílico.";"São registráveis representações de IG contendo: a) A junção do nome geográfico ou seu gentílico com a sigla oficial do estado correspondente. É possível o registro de siglas oficiais de estados associadas ao nome geográfico a ser protegido ou ao seu gentílico. Isso possibilita a proteção de nomes geográficos homônimos de áreas localizadas em estados distintos. Exemplo: → REGISTRÁVEL b) Siglas que sejam designação oficial, tradicional, habitual ou costumeira de uma localidade. Exemplo: → REGISTRÁVEL Não são registráveis representações de IG contendo: a) O nome geográfico acompanhado de suas iniciais. 43 Exemplo: → IRREGISTRÁVEL b) Expressões como “conselho regulador” e “número de controle”. Exemplos: → IRREGISTRÁVEL → IRREGISTRÁVEL c) Expressão empregada como meio de propaganda. 44 Exemplo: → IRREGISTRÁVEL d) Mais de um nome geográfico ou gentílico. Nesse caso, deve ser observado que o tamanho do(s) nome(s) geográfico(s) ou gentílico(s) na representação não é levado em consideração. O que torna a representação irregistrável é a presença de mais de um nome geográfico ou gentílico. Exemplo: → IRREGISTRÁVEL e) Nome geográfico ou gentílico figurando como elemento secundário. O nome geográfico ou gentílico será considerado como secundário na representação da IG quando ele não for um dos componentes principais do sinal. A reduzida representação visual que impeça a correta identificação do nome geográfico ou gentílico não é compatível com a função da IG. 45 Exemplo: → IRREGISTRÁVEL Caso o pedido de IG incorra em alguma dessas proibições, será formulada exigência para que o requerente adeque a representação da IG, excluindo os elementos considerados irregistráveis ou adequando o destaque visual do termo a ser protegido. Atenção! É possível a alteração do nome geográfico 24 (vint..."
"manual-de-indicacoes-geograficas.md";"Indicacoes Geograficas";"5 Termos não suscetíveis de registro como indicação geográfica";"";"5 Termos não suscetíveis de registro como indicação geográfica";"A proteção conferida pelo registro de IG recai sobre o nome geográfico ou seu gentílico e se estende à representação gráfica ou figurativa. O art. 180 da LPI dispõe que o nome geográfico não será considerado IG quando houver se tornado de uso comum.";"A proteção conferida pelo registro de IG recai sobre o nome geográfico ou seu gentílico e se estende à representação gráfica ou figurativa. O art. 180 da LPI dispõe que o nome geográfico não será considerado IG quando houver se tornado de uso comum. O art. 13 da Portaria INPI/PR nº 4/22, por sua vez, dispõe que não são registráveis como IG os termos suscetíveis de causar confusão, que reproduzam, imitem ou se constituam por: i) nome geográfico ou seu gentílico que houver se tornado de uso comum, designando produto ou serviço; ii) nome de variedade vegetal, cultivada ou não, que esteja registrada como cultivar, ou que seja de uso corrente ou existente no território brasileiro na data do pedido; iii) nome de raça animal que seja de uso corrente ou existente no território brasileiro na data do pedido; iv) homônimo à Indicação Geográfica já registrada no Brasil para assinalar produto ou serviço idêntico ou afim, salvo quando houver diferenciação substancial no signo distintivo."
