"Fonte";"Tema";"Secao";"Subsecao";"Topico";"Sintese";"Contexto"
"manual-de-programas-de-computador.md";"Programas de Computador";"11 Algoritmos que mapeiam dados de comprimento variável para dados de comprimento fixo.";"";"11 Algoritmos que mapeiam dados de comprimento variável para dados de comprimento fixo.";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 11 de 50 informação de resumo hash no formulário eletrônico e-Software, no ato do registro, garantirá que o objeto não foi alterado ao longo do tempo desta guarda. Esta documentação técnica é fundamental para caracterizar a originalidade do programa de computador junto ao Poder Judiciário, quando for o caso.";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 11 de 50 informação de resumo hash no formulário eletrônico e-Software, no ato do registro, garantirá que o objeto não foi alterado ao longo do tempo desta guarda. Esta documentação técnica é fundamental para caracterizar a originalidade do programa de computador junto ao Poder Judiciário, quando for o caso. IMPORTANTE (3) O hash é uma prova eletrônica que pode ser obtida a partir de um único arquivo (arquivo de entrada), como, por exemplo, arquivos com extensão “.PDF”, “.TXT”, “.ZIP”, “.RAR”, etc. Este arquivo de entrada é transformado em um resumo digital hash (arquivo de saída, de tamanho fixo) utilizando uma função hash. Note que, no caso de haver muitos arquivos, pode-se utilizar um compactador de arquivos (ex.: WinZip, WinRAR, etc). É fundamental que este resumo digital hash possa ser conferido pelo perito judicial (em caso de comprovação de autoria/titularidade, por exemplo) tendo como base o código-fonte (arquivo de entrada) guardado em sigilo pelo titular do direito. Reforçando: a guarda e manutenção da integridade da documentação técnica serão feitas pelo titular de direito e serão fundamentais para uso futuro como prova digital, ou seja, a informação do resumo hash e a descrição do algoritmo no formulário eletrônico e-Software serão fundamentais para uma validação deste documento no judiciário, guardado pelo interessado. Um perito técnico poderá inequivocamente assegurar ao judiciário se houve ou não a alteração no documento, bem como a autoria do software. Para comprovar a autoria de um programa de computador (software) será necessária à apresentação do objeto protegido, como o código fonte ou partes deste código, em juí..."
"manual-de-programas-de-computador.md";"Programas de Computador";"12 Desenvolvedor do software ou o titular do direito.";"";"12 Desenvolvedor do software ou o titular do direito.";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 13 de 50 8) Abra o arquivo-texto gerado na Área de Trabalho (Desktop), nomeado “resumo_hash.txt”. O resumo hash contido neste arquivo é exatamente o trecho que deve ser copiado e colado no formulário e-Software.";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 13 de 50 8) Abra o arquivo-texto gerado na Área de Trabalho (Desktop), nomeado “resumo_hash.txt”. O resumo hash contido neste arquivo é exatamente o trecho que deve ser copiado e colado no formulário e-Software. No caso de estar utilizando o Windows 10, o procedimento é ainda mais simples: 1) Copie o arquivo a partir do qual deseja gerar o resumo hash para a Área de Trabalho (Desktop); 2) Clique no botão “Iniciar” no canto inferior esquerdo da tela; 3) No campo de pesquisa, digite a palavra “cmd” e tecle “Enter”; 4) Na janela aberta (Prompt de comando), digite o seguinte comando: cd Desktop 5) Tecle “Enter”; 6) Insira, agora, a linha de comando abaixo: CertUtil -hashfile nome SHA512 | find /i /v ""sha512"" | find /i /v ""certutil"" > resumo_hash.txt substituindo a palavra nome pelo nome do arquivo de origem, incluindo a extensão (ex.: código_fonte.pdf), e tecle “Enter”; 7) Abra o arquivo-texto gerado na Área de Trabalho (Desktop), nomeado “resumo_hash.txt”. O resumo hash contido neste arquivo é exatamente o trecho que deve ser copiado e colado no formulário e-Software. Cabe ressaltar que as opções apresentadas acima devem ser avaliadas pelo titular do direito, a fim de escolher a solução que lhe for mais conveniente. O resumo hash é um texto de tamanho fixo e deve conter apenas informação numérica na base hexadecimal (números de 0 a 9 e letras de A até F). Na Tabela 1 são apresentados exemplos de resumo digital hash (texto de saída) do texto “The quick brown fox jumps over the lazy dog” (texto de entrada). SHA-224 730e109bd7a8a32b1cb9d9a09aa2325d2430587ddbc0c38bad911525 56 SHA-256 d7a8fbb307d7809469ca9abcb0082e4f8d5651e46d3cdb762d02d0bf..."
"manual-de-programas-de-computador.md";"Programas de Computador";"12 Desenvolvedor do software ou o titular do direito.";"";"2.3.1 GUARDA DA DOCUMENTAÇÃO TÉCNICA";"O documento digital (arquivo) pode ser armazenado na forma mais apropriada e conveniente para o titular do direito. Este pode armazená-lo em CD-ROM, DVD, Hard Disk, na nuvem, em pendrive ou outro meio de armazenamento de sua confiança e segurança, pelo tempo que o titular entender ser necessário para a manutenção do seu direito autoral, sendo que este tempo poderá ser de até cinquenta anos.";"O documento digital (arquivo) pode ser armazenado na forma mais apropriada e conveniente para o titular do direito. Este pode armazená-lo em CD-ROM, DVD, Hard Disk, na nuvem, em pendrive ou outro meio de armazenamento de sua confiança e segurança, pelo tempo que o titular entender ser necessário para a manutenção do seu direito autoral, sendo que este tempo poderá ser de até cinquenta anos. Vale lembrar que o titular é o principal e provavelmente o maior interessado nesta guarda. Obviamente, este ativo (arquivo) é uma propriedade intelectual dele e deve ser preservado como tal. Recomendamos que o titular organize e documente a guarda do arquivo (mantendo cópia(s) de segurança), assim como do Certificado de Registro (que também é um arquivo assinado pelo INPI) de modo a recuperá-lo facilmente quando for do seu interesse. Cada registro no INPI possuirá um hash único que validará, quando necessário, a autenticidade do software (arquivo) guardado pelo titular. IMPORTANTE (4) Assim como o titular do direito deverá guardar intacta e organizada a versão inicial do software (arquivo) registrado no INPI, poderá também guardar outros arquivos que representem futuras versões deste software. A guarda dos documentos hábeis da documentação técnica permitirá comprovar a autoria do software em ações de reparação de dano."
"manual-de-programas-de-computador.md";"Programas de Computador";"12 Desenvolvedor do software ou o titular do direito.";"";"2.3.2 DERIVAÇÃO AUTORIZADA";"Obra derivada constitui a criação intelectual nova resultante da transformação da obra originária. O direito autoral no Brasil, previsto nos tratados internacionais, define que a utilização da obra depende de autorização prévia e expressa do autor da obra originária.";"Obra derivada constitui a criação intelectual nova resultante da transformação da obra originária. O direito autoral no Brasil, previsto nos tratados internacionais, define que a utilização da obra depende de autorização prévia e expressa do autor da obra originária. Caso o programa de computador objeto do pedido de registro seja derivado de outro, o campo “Derivação Autorizada” deverá ser preenchido com as informações necessárias atinentes ao software que o originou. O campo é de livre preenchimento, mas recomendamos que seja informado ao menos o título e o número do registro (se o programa originário tiver registro no INPI). Por exemplo, quando da utilização de licenças GPL13, devem-se inserir, neste campo, as informações que identifiquem o contrato de licença que autoriza o uso do software para a finalidade correspondente. O documento de autorização prévia (ex.: contrato de licença), deverá ficar sob a responsabilidade e guarda do titular do direito para sua segurança jurídica."
"manual-de-programas-de-computador.md";"Programas de Computador";"13 https://pt.wikipedia.org/wiki/GNU_General_Public_License";"";"13 https://pt.wikipedia.org/wiki/GNU_General_Public_License";"M";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 15 de 50 IMPORTANTE (5) No âmbito da derivação autorizada, a manutenção de documentos hábeis permite comprovar a regularidade do uso do software, possibilitando evitar ações de reparação de dano."
"manual-de-programas-de-computador.md";"Programas de Computador";"13 https://pt.wikipedia.org/wiki/GNU_General_Public_License";"2.4 DECLARAÇÃO DE VERACIDADE – DV A SER ANEXADA AO FORMULÁRIO E";"2.4 DECLARAÇÃO DE VERACIDADE – DV A SER ANEXADA AO FORMULÁRIO E";"SOFTWARE O solicitante do registro, seja ele o próprio interessado (titular do direito) ou seu procurador, deverá assinar digitalmente (certificado digital qualificado, padrão ICP-Brasil) o documento DV eletrônico, disponível para download no sistema GRU ou no formulário eletrônico e-Software e disponibilizado na íntegra com as informações do solicitante. Caso, a titularidade do direito seja uma pessoa jurídica, o documento DV deverá ser assinado digitalmente com o e-CNPJ da empresa e não por seu representante legal.";"SOFTWARE O solicitante do registro, seja ele o próprio interessado (titular do direito) ou seu procurador, deverá assinar digitalmente (certificado digital qualificado, padrão ICP-Brasil) o documento DV eletrônico, disponível para download no sistema GRU ou no formulário eletrônico e-Software e disponibilizado na íntegra com as informações do solicitante. Caso, a titularidade do direito seja uma pessoa jurídica, o documento DV deverá ser assinado digitalmente com o e-CNPJ da empresa e não por seu representante legal. Após a assinatura digital (ver seção 2.6), este documento será obrigatoriamente anexado (upload) ao formulário eletrônico e-Software. A DV é específica para o serviço solicitado e está relacionada ao “nosso número” da GRU emitida, ou seja, para cada solicitação de serviço de programa de computador haverá uma DV única. A DV pode ser obtida através do link “clique aqui”, abaixo do botão “Adicionar Declaração de Veracidade”, existente no formulário eletrônico ou no botão “Declaração de Veracidade” disponível no sistema GRU e deve ser assinada por uma pessoa física ou jurídica. IMPORTANTE (6) O documento DV, disponível no módulo da GRU ou no formulário eletrônico, que contem por segurança uma assinatura digital ICP-Brasil do INPI, jamais deve ser impresso, ou gerado novo documento PDF como cópia do original, sob pena de o sistema não aceitar o documento. O correto é fazer o download do documento original, assiná-lo digitalmente e anexá-lo ao formulário eletrônico."
"manual-de-programas-de-computador.md";"Programas de Computador";"13 https://pt.wikipedia.org/wiki/GNU_General_Public_License";"2.5 PROCURAÇÃO ELETRÔNICA A SER ANEXADA AO FORMULÁRIO ELETRÔNICO E";"2.5 PROCURAÇÃO ELETRÔNICA A SER ANEXADA AO FORMULÁRIO ELETRÔNICO E";"SOFTWARE A procuração eletrônica é um instrumento particular pelo qual o outorgante (titular do direito) concede poderes para o outorgado (procurador) utilizar o sistema online de formulário eletrônico e-Software no INPI. O outorgante (titular do direito) deverá assinar digitalmente (com certificado digital qualificado, padrão ICP-Brasil) a procuração eletrônica com seu e-CNPJ, se pessoa jurídica, ou e-CPF, se pessoa física.";"SOFTWARE A procuração eletrônica é um instrumento particular pelo qual o outorgante (titular do direito) concede poderes para o outorgado (procurador) utilizar o sistema online de formulário eletrônico e-Software no INPI. O outorgante (titular do direito) deverá assinar digitalmente (com certificado digital qualificado, padrão ICP-Brasil) a procuração eletrônica com seu e-CNPJ, se pessoa jurídica, ou e-CPF, se pessoa física. Após esta assinatura o outorgado (procurador) deverá obrigatoriamente assinar o documento DV com Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 16 de 50 seu e-CPF e apresentar ambos (procuração e DV) no ato do preenchimento do formulário eletrônico e- Software, através do upload do documento (ver seção 2.6). IMPORTANTE (7) Nos casos de pedidos solicitados por procurador, o documento Procuração Específica jamais deve ser impresso, ou gerado novo documento PDF como cópia do original, sob pena de o sistema não aceitar o documento. O correto é fazer o download do documento original, assiná-lo digitalmente e anexá-lo ao formulário eletrônico."
"manual-de-programas-de-computador.md";"Programas de Computador";"13 https://pt.wikipedia.org/wiki/GNU_General_Public_License";"2.5 PROCURAÇÃO ELETRÔNICA A SER ANEXADA AO FORMULÁRIO ELETRÔNICO E";"2.5.1 PROCURAÇÃO DE AMPLOS PODERES";"O documento Procuração de Amplos Poderes, elaborado pelo procurador, deverá ser assinado (com certificado digital qualificado, padrão ICP-Brasil) digitalmente pelo outorgante com seu e-CNPJ, se pessoa jurídica, ou e-CPF, se pessoa física, e deverá ser anexado ao formulário eletrônico e-Software pelo outorgado. Os poderes administrativos definidos nesta procuração deverão ser assinalados pelo procurador na ocasião do preenchimento do formulário eletrônico.";"O documento Procuração de Amplos Poderes, elaborado pelo procurador, deverá ser assinado (com certificado digital qualificado, padrão ICP-Brasil) digitalmente pelo outorgante com seu e-CNPJ, se pessoa jurídica, ou e-CPF, se pessoa física, e deverá ser anexado ao formulário eletrônico e-Software pelo outorgado. Os poderes administrativos definidos nesta procuração deverão ser assinalados pelo procurador na ocasião do preenchimento do formulário eletrônico. O outorgado, ao apresentar pela primeira vez a procuração de amplos poderes14 através do formulário eletrônico e-Software, deverá assinalar os poderes administrativos conferidos pela procuração apresentada, o que permitirá a solicitação de futuros serviços de RPC no INPI: ➢ Pedido de Registro de Programas de Computador – RPC ➢ Alteração de nome (pessoa física) ➢ Alteração de Razão Social (pessoa jurídica) ➢ Alteração de endereço ➢ Revogação ou Renúncia da Procuração ➢ Correção de dados no Certificado de Registro devido à falha do interessado ➢ Renúncia do Registro ➢ Transferência de Titularidade ➢ Solicitação de levantamento do sigilo Uma vez apresentada esta procuração de amplos poderes administrativos declarados, o formulário eletrônico e-Software não exigirá posteriormente o upload de nova procuração para aqueles mesmos serviços anteriormente assinalados, para o mesmo outorgante. O sistema e-INPI registra estas informações em seu banco de dados, para controle interno."
"manual-de-programas-de-computador.md";"Programas de Computador";"14 Modelo particular de procuração utilizado pelo Procurador.";"";"14 Modelo particular de procuração utilizado pelo Procurador.";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 17 de 50 IMPORTANTE (8) A procuração de amplos poderes não está disponível para download. Ela deve ser elaborada e assinada digitalmente pelo titular do direito (outorgante).";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 17 de 50 IMPORTANTE (8) A procuração de amplos poderes não está disponível para download. Ela deve ser elaborada e assinada digitalmente pelo titular do direito (outorgante). Por exemplo, uma Universidade, ao adotar este procedimento de nomear um procurador (por ex. o representante do NIT), assinará digitalmente a procuração de amplos poderes com o seu e-CNPJ. O procurador poderá praticar diversos atos no INPI utilizando apenas o seu e-CPF, solicitando qualquer dos serviços outorgados pelos poderes da procuração. O procurador deve assinalar, no primeiro formulário eletrônico de depósito, os poderes descritos na procuração. Nos demais formulários e-Software o sistema não exigirá a apresentação da procuração, somente será exigida a DV, que deve ser assinada digitalmente pelo procurador. Caso a procuração de amplos poderes contenha um substabelecimento, o documento de substabelecimento não precisará ser assinado digitalmente, e poderá ser anexado ao formulário eletrônico e-Software no campo próprio, apenas para fins de registro. Para a procuração de amplos poderes correspondente, a ser anexada ao formulário, reforçamos, permanece indispensável a assinatura digital do outorgante (titular do direito), com seu e-CNPJ, no caso de pessoa jurídica, ou e-CPF, se pessoa física. No caso de haver, em lugar de um único substabelecimento, uma cadeia de substabelecimento, recomenda-se a compilação de todos os documentos de substabelecimento em um único documento PDF. Este então poderá ser carregado no campo próprio do formulário eletrônico. O titular outorgante poderá a qualquer tempo revogar a procuração, mediante petição eletrônica e- Software, i..."
"manual-de-programas-de-computador.md";"Programas de Computador";"14 Modelo particular de procuração utilizado pelo Procurador.";"";"2.5.2 PROCURAÇÃO ESPECÍFICA";"O titular do direito que desejar solicitar apenas um serviço ao INPI, através de um único procurador, poderá utilizar uma Procuração Específica disponível para download. Neste caso é importante conferir no rodapé da “Procuração Específica” se o número da GRU corresponde ao serviço que está sendo demandado pelo titular do direito.";"O titular do direito que desejar solicitar apenas um serviço ao INPI, através de um único procurador, poderá utilizar uma Procuração Específica disponível para download. Neste caso é importante conferir no rodapé da “Procuração Específica” se o número da GRU corresponde ao serviço que está sendo demandado pelo titular do direito. A procuração pode ser obtida através do link “clique aqui”, abaixo do botão “Adicionar Procuração”, existente no formulário eletrônico."
"manual-de-programas-de-computador.md";"Programas de Computador";"14 Modelo particular de procuração utilizado pelo Procurador.";"2.6 ASSINATURA DIGITAL NOS DOCUMENTOS ELETRÔNICOS DECLARAÇÃO DE";"2.6 ASSINATURA DIGITAL NOS DOCUMENTOS ELETRÔNICOS DECLARAÇÃO DE";"VERACIDADE – DV E PROCURAÇÃO É importante esclarecer que no sistema e-INPI existem dois perfis de usuários que podem acessar o sistema e demandar serviços ao INPI. Estes perfis15 são definidos no processo inicial de cadastro do usuário: ➢ O próprio interessado, titular dos direitos do registro; ➢ O procurador (outorgado) devidamente constituído: advogado, pessoa física ou jurídica com o instrumento de procuração para representar um cliente (outorgante) para os serviços a serem solicitados.";"VERACIDADE – DV E PROCURAÇÃO É importante esclarecer que no sistema e-INPI existem dois perfis de usuários que podem acessar o sistema e demandar serviços ao INPI. Estes perfis15 são definidos no processo inicial de cadastro do usuário: ➢ O próprio interessado, titular dos direitos do registro; ➢ O procurador (outorgado) devidamente constituído: advogado, pessoa física ou jurídica com o instrumento de procuração para representar um cliente (outorgante) para os serviços a serem solicitados. Agora, considere um documento que tenha valor legal e contenha informações importantes sobre o serviço a ser realizado. Este documento é o formulário eletrônico e-Software, onde todas as informações são consideradas verdadeiras. Neste processo, para que sejam assegurados os direitos e deveres do titular do direito é fundamental a apresentação, no formulário eletrônico e-Software, do documento DV e da Procuração, descritos a seguir: ➢ Declaração de Veracidade – DV: ❖ Caso o perfil do usuário seja o “próprio interessado”, este documento deverá ser assinado pelo titular do direito com seu e-CNPJ, no caso de pessoa jurídica, ou e-CPF, se pessoa física. Caso contrário, no perfil de “procurador”, o outorgado (procurador) ou o procurador substabelecido deverá assinar digitalmente este documento DV utilizando seu e-CPF. ➢ Procuração: ❖ Este documento deverá ser sempre assinado pelo titular do direito com seu e-CNPJ, no caso de pessoa jurídica, ou e-CPF, se pessoa física, pois este é o outorgante da procuração. A apresentação de um – ou dos dois, a depender do perfil – documento assinado digitalmente garante a autenticidade do formulário eletrônico e-Software e não seria admissível que o titular do direito ou seu procurador viesse a negar os compromissos assumidos nestes documentos."
"manual-de-programas-de-computador.md";"Programas de Computador";"15 http://www.inpi.gov.br/pedidos-em-etapas/faca-busca/cadastro-no-e-inpi";"";"15 http://www.inpi.gov.br/pedidos-em-etapas/faca-busca/cadastro-no-e-inpi";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 19 de 50 Para ficar mais claro: no perfil do “próprio interessado”, o titular do direito deverá apresentar somente o documento DV. Este documento em formato PDF16 é disponibilizado no momento da emissão da GRU ou no próprio formulário eletrônico e-Software (ver seção 2.4).";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 19 de 50 Para ficar mais claro: no perfil do “próprio interessado”, o titular do direito deverá apresentar somente o documento DV. Este documento em formato PDF16 é disponibilizado no momento da emissão da GRU ou no próprio formulário eletrônico e-Software (ver seção 2.4). Após o download deste documento, o titular do direito deverá assiná-lo digitalmente, com assinatura digital qualificada, com seu e-CNPJ, no caso de pessoa jurídica, ou e-CPF, se pessoa física, e anexá-lo ao formulário eletrônico e-Software. No segundo perfil, o de “procurador”, deverá ser apresentada a procuração assinada digitalmente pelo outorgante (titular do direito), com assinatura digital qualificada, com seu e-CNPJ, no caso de pessoa jurídica, ou e-CPF, se pessoa física, e também o documento DV assinado digitalmente pelo outorgado ou o procurador substabelecido, com assinatura digital qualificada, com seu e-CPF, responsável legal pelo preenchimento do formulário eletrônico e-Software. Opcionalmente, o sistema disponibilizará também uma procuração com poderes específicos, disponível para download. IMPORTANTE (9) Se houver mais de um titular, o recomendável é que o documento (DV ou Procuração) seja assinado somente pelo primeiro titular do direito identificado no formulário e-Software. Entretanto, o sistema poderá aceitar a assinatura digital de mais de um titular, fazendo a validação de todas as assinaturas. Neste caso, se pelo menos uma das assinaturas estiver com problemas, o sistema recusará o documento. O documento DV, procuração (amplos poderes ou específica) e substabelecimento (opcional) são os únicos documentos a serem anexados ao formulário eletrôni..."
"manual-de-programas-de-computador.md";"Programas de Computador";"16 O formato PDF é um padrão especificado na norma ISO/IEC 19005-1, destinado à criação de documentos digitais";"";"16 O formato PDF é um padrão especificado na norma ISO/IEC 19005-1, destinado à criação de documentos digitais";"adequados para a preservação de longo prazo e apresenta compatibilidade com o processo eletrônico. Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 20 de 50 IMPORTANTE (10) O representante, dirigente, sócio de uma empresa não pode assinar a DV ou a procuração com seu e-CPF.";"adequados para a preservação de longo prazo e apresenta compatibilidade com o processo eletrônico. Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 20 de 50 IMPORTANTE (10) O representante, dirigente, sócio de uma empresa não pode assinar a DV ou a procuração com seu e-CPF. Quando o titular é pessoa jurídica, tais documentos só podem ser assinados com o e-CNPJ da empresa. A razão para isso é que a única forma que o sistema, que é totalmente eletrônico, tem para aferir a legitimidade do assinante é que a assinatura seja do próprio titular. Até 2017, quando o registro era em papel, para se aferir a legitimidade de um representante de pessoa jurídica o INPI precisava receber o contrato social da empresa, que seria analisado por um examinador. Com o sistema eletrônico, com o qual se diminui muito a burocracia, não é necessário enviar o contrato social, mas em contrapartida, apenas o próprio titular pode assinar a DV ou a procuração, com o e-CNPJ em caso de pessoa jurídica."
"manual-de-programas-de-computador.md";"Programas de Computador";"16 O formato PDF é um padrão especificado na norma ISO/IEC 19005-1, destinado à criação de documentos digitais";"";"2.6.1 RAZÕES PARA UTILIZAR A CERTIFICAÇÃO DIGITAL";"1) O sistema é automatizado e tem segurança jurídica para os envolvidos; 2) O não envio de documentação em meio físico para o INPI; 3) Toda documentação que envolve o RPC fica sob a responsabilidade e guarda do interessado para o caso de eventual demanda judicial; 4) A autoria, a autenticidade e a integridade dos documentos assinados digitalmente serão asseguradas por meio de certificação digital emitida no âmbito da Infraestrutura de Chaves Públicas Brasileira – ICP-Brasil17. Você conhece a certificação digital ICP - Brasil? 5) O custo para se adquirir um certificado digital é equivalente ao de abertura de uma f...";"1) O sistema é automatizado e tem segurança jurídica para os envolvidos; 2) O não envio de documentação em meio físico para o INPI; 3) Toda documentação que envolve o RPC fica sob a responsabilidade e guarda do interessado para o caso de eventual demanda judicial; 4) A autoria, a autenticidade e a integridade dos documentos assinados digitalmente serão asseguradas por meio de certificação digital emitida no âmbito da Infraestrutura de Chaves Públicas Brasileira – ICP-Brasil17. Você conhece a certificação digital ICP - Brasil? 5) O custo para se adquirir um certificado digital é equivalente ao de abertura de uma firma em cartório, reconhecimento de firma, autenticidade de documentos, deslocamento, custos com os correios, etc., com a diferença de que a assinatura digital18 é válida por até cinco anos; 6) O interessado, ao apresentar o documento DV ou uma procuração, assinada digitalmente, está assegurando que as informações apresentadas no formulário eletrônico e-Software são da sua inteira responsabilidade, conforme disposto no art. 2º do Decreto nº 2.556, de 19 de fevereiro de 1998; “Art. 2º A veracidade das informações de que trata o artigo anterior são de inteira responsabilidade do requerente, não prejudicando eventuais direitos de terceiros nem acarretando qualquer responsabilidade do Governo.” 7) O sistema e-INPI, ao receber o formulário eletrônico e-Software nos moldes aqui apresentados, procederá, de forma automática, à sua validação, realizando procedimento para concordância quanto ao pagamento da retribuição, assinatura digital do documento DV e procuração, se a mesma continua válida ou se foi revogada ou renunciada; 8) Validados esses procedimentos de forma automática, para o caso de um pedido de RPC, o sistema e-INPI publicará a concessão do registro na prime..."
"manual-de-programas-de-computador.md";"Programas de Computador";"18 Entendendo a certificação digital: http://www.iti.gov.br/";"";"18 Entendendo a certificação digital: http://www.iti.gov.br/";"M";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 21 de 50 9) O mesmo procedimento será feito em caso de peticionamento eletrônico de outros serviços como “alteração de nome”, “alteração de razão social”, “alteração de endereço”, “transferência de titularidade”, etc, onde o sistema e-INPI, uma vez validado o procedimento de concordância, publicará o ato na primeira RPI disponível, atualizando, de forma automática, o certificado de registro no portal do INPI."
"manual-de-programas-de-computador.md";"Programas de Computador";"18 Entendendo a certificação digital: http://www.iti.gov.br/";"";"2.6.2 COMO ASSINAR OS DOCUMENTOS PDF DECLARAÇÃO DE VERACIDADE – DV E";"PROCURAÇÃO Para assinar documentos em PDF, basta ter um certificado digital qualificado de pessoa física (e-CPF) ou de pessoa jurídica (e-CNPJ), conforme o caso. Estes certificados devem ser adquiridos através das autoridades certificadoras (ACs) credenciadas pela ICP-Brasil.";"PROCURAÇÃO Para assinar documentos em PDF, basta ter um certificado digital qualificado de pessoa física (e-CPF) ou de pessoa jurídica (e-CNPJ), conforme o caso. Estes certificados devem ser adquiridos através das autoridades certificadoras (ACs) credenciadas pela ICP-Brasil. A lista de ACs credenciadas encontra-se disponível nesta página do portal do Instituto Nacional de Tecnologia da Informação – ITI. Todas estas disponibilizam informações, suporte e o serviço de emissão de certificado nos seus sites. As informações necessárias sobre a importância e necessidade do certificado digital podem ser encontradas no portal do ITI, neste link. Com relação aos padrões de assinatura digital, existem atualmente dois: CAdES (CMS Advanced Electronic Signatures) e PAdES (PDF Advanced Electronic Signatures). O primeiro, CAdES, pode ser usado para assinar qualquer tipo de arquivo, e gera um documento que é uma cópia do arquivo original, denominado “documento manifesto” ou “protocolo”, a partir do qual é possível validar a assinatura digital no site da empresa que gerou o documento. Já o segundo padrão, PAdES, é destinado exclusivamente à assinatura de documentos PDF, de modo que essa assinatura é incluída no próprio arquivo PDF original, dispensando, assim, o emprego do documento manifesto. Neste padrão é possível verificar a validade das assinaturas no próprio documento original. Especialmente por esse motivo, o padrão utilizado pelo formulário eletrônico e-Software é o PAdES. IMPORTANTE (11) Nosso sistema de registro não aceita documentos assinados com assinatura digital avançada, mas apenas com assinatura digital qualificada. A grande diferença entre as duas é que a avançada (emitida de forma remota, por meio de uma plataforma, sem comparecimento presencial a uma agencia certifica..."
"manual-de-programas-de-computador.md";"Programas de Computador";"19 Certifique-se de que o driver do fabricante do token está instalado no seu equipamento.";"";"19 Certifique-se de que o driver do fabricante do token está instalado no seu equipamento.";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 23 de 50 8) Uma nova janela “Assinar com uma ID digital” irá aparecer com a informação do ID digital: seu nome e CPF/CNPJ; 9) Clique em “Continuar”; 10) Uma nova janela irá mostrar como será visualizada a assinatura no documento; 11) Clique em “Assinar”; 12) Uma janela do Windows Explorer irá ser mostrada para indicar o nome do arquivo a ser assinado; 13) Digite o nome do novo arquivo assinado e clique no botão “Salvar”; 14) Uma janela do token solicitará a senha deste token;...";"Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 23 de 50 8) Uma nova janela “Assinar com uma ID digital” irá aparecer com a informação do ID digital: seu nome e CPF/CNPJ; 9) Clique em “Continuar”; 10) Uma nova janela irá mostrar como será visualizada a assinatura no documento; 11) Clique em “Assinar”; 12) Uma janela do Windows Explorer irá ser mostrada para indicar o nome do arquivo a ser assinado; 13) Digite o nome do novo arquivo assinado e clique no botão “Salvar”; 14) Uma janela do token solicitará a senha deste token; 15) Digite a senha; e 16) O documento foi assinado e está pronto para ser anexado ao formulário eletrônico e-Software. IMPORTANTE (12) Não utilize a opção “Criar nova ID digital” na janela “Configurar ID digital para assinatura” onde será utilizada “autoassinatura”. Documento autoassinado não é válido para o sistema e-Software. Apenas documentos assinados utilizando um certificado digital padrão ICP-Brasil estão alinhados com a Medida Provisória nº 2.200/2001 e poderão ser aceitos pelo sistema. Se por engano for utilizada a autoassinatura, o e-Software irá fornecer uma mensagem de erro, descrita abaixo, e o registro não será concluído até que o documento seja assinado corretamente: “A Unidade certificadora da assinatura do documento não é confiável” Instruções mais detalhadas de como assinar um documento utilizando esta ferramenta podem ser obtidas neste endereço. Manual do Usuário | e-Software Manual do Usuário para o Registro Eletrônico de Programas de Computador Versão 1.8.6 Data: 28/07/2022 Página 24 de 50"
